session_id	original_session_id
ses-18516000	ses-18516000
ses-18516001	ses-18516001
ses-18516002	ses-18516002
ses-18516003	ses-18516003
ses-18516004	ses-18516004
ses-18516005	ses-18516005
ses-18516006	ses-18516006
ses-18516007	ses-18516007
ses-18516008	ses-18516008
ses-18516009	ses-18516009
ses-18516010	ses-18516010
ses-18516011	ses-18516011
ses-18516012	ses-18516012
ses-18516013	ses-18516013
ses-18516014	ses-18516014
ses-18516015	ses-18516015
ses-18516016	ses-18516016
ses-18516017	ses-18516017
ses-18516018	ses-18516018
ses-18516019	ses-18516019
ses-18516020	ses-18516020
ses-18516021	ses-18516021
ses-18516022	ses-18516022
ses-18516023	ses-18516023
ses-18516024	ses-18516024
ses-18516025	ses-18516025
ses-18516026	ses-18516026
ses-18516027	ses-18516027
ses-18516028	ses-18516028
ses-18516029	ses-18516029
ses-18516030	ses-18516030
ses-18516031	ses-18516031
ses-18516032	ses-18516032
ses-18516033	ses-18516033
ses-18516034	ses-18516034
ses-18516035	ses-18516035
ses-18516036	ses-18516036
ses-18516037	ses-18516037
ses-18516038	ses-18516038
ses-18516039	ses-18516039
ses-18516040	ses-18516040
ses-18516041	ses-18516041
ses-18516042	ses-18516042
ses-18516043	ses-18516043
